id,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit,order_year,order_month,order_day,order_day_of_week,is_weekend,shipping_duration,unit_price,price_cluster
9050,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,5.3214,2015,5,18,0,0,4,5.43,1
9063,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685,2014,10,14,1,0,6,24.784,0
9065,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1903,19.136,4,0.2,6.9368,2014,10,14,1,0,6,4.784,1
9081,Second Class,Corporate,Santa Ana,California,West,Office Supplies,Paper,Xerox 192,19.44,3,0.0,9.3312,2017,9,11,0,0,2,6.48,1
9084,First Class,Corporate,Suffolk,Virginia,South,Office Supplies,Paper,Xerox 1920,29.9,5,0.0,13.455,2015,2,6,4,0,2,5.9799999999999995,1
9091,Second Class,Corporate,Troy,Ohio,East,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,2015,6,28,6,1,5,5.184,1
9097,Standard Class,Consumer,Bloomington,Indiana,Central,Office Supplies,Paper,Xerox 213,32.4,5,0.0,15.552,2014,4,12,5,1,5,6.4799999999999995,1
9099,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,3.7584,2017,10,12,3,0,4,5.184,1
9108,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Paper,Xerox 1978,32.368,7,0.2,11.7334,2015,5,25,0,0,3,4.6240000000000006,1
9118,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Strathmore Photo Mount Cards,21.696,4,0.2,7.0512,2017,1,19,3,0,5,5.424,1
9120,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5,0.0,46.953,2016,6,6,0,0,6,19.98,0
9122,Same Day,Consumer,San Francisco,California,West,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0.0,3.501,2017,11,24,4,0,0,7.78,1
9136,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668,2016,4,12,1,0,5,3.424,1
9155,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 195,40.08,6,0.0,19.2384,2014,1,23,3,0,5,6.68,1
9157,Standard Class,Corporate,Bangor,Maine,East,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0.0,124.6752,2014,8,4,0,0,4,19.98,0
9166,Second Class,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328,2016,6,24,4,0,2,104.85,3
9168,Standard Class,Home Office,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1964,319.76,14,0.0,147.0896,2016,3,15,1,0,4,22.84,0
9169,Standard Class,Home Office,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1964,45.68,2,0.0,21.0128,2016,3,15,1,0,4,22.84,0
9171,Same Day,Home Office,Oxnard,California,West,Office Supplies,Paper,Xerox 1886,47.9,1,0.0,22.992,2016,12,1,3,0,0,47.9,2
9175,Second Class,Consumer,Kent,Washington,West,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,2017,6,12,0,0,2,6.48,1
9183,Standard Class,Consumer,Westminster,California,West,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,2017,8,7,0,0,4,12.28,1
9191,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Paper,Xerox 1979,49.568,2,0.2,15.49,2015,8,21,4,0,4,24.784,0
9196,Standard Class,Consumer,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0.0,19.1808,2014,5,10,5,1,5,19.98,0
9206,Same Day,Consumer,Milford,Connecticut,East,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832,2016,4,21,3,0,0,6.48,1
9211,Standard Class,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 223,19.44,3,0.0,9.3312,2015,3,14,5,1,5,6.48,1
9215,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 222,32.4,5,0.0,15.552,2016,11,21,0,0,5,6.4799999999999995,1
9222,First Class,Consumer,Lafayette,Louisiana,South,Office Supplies,Paper,Xerox 231,25.92,4,0.0,12.4416,2017,10,13,4,0,1,6.48,1
9230,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0.0,27.9936,2017,7,23,6,1,3,6.48,1
9239,Standard Class,Corporate,Tallahassee,Florida,South,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842,2017,10,27,4,0,6,8.112,1
9245,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Paper,Xerox 1967,32.4,5,0.0,15.552,2014,7,9,2,0,5,6.4799999999999995,1
9253,Second Class,Consumer,Pine Bluff,Arkansas,South,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,2017,9,23,5,1,2,6.48,1
9268,Same Day,Consumer,Freeport,New York,East,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.6192,2015,9,25,4,0,0,6.68,1
9282,Standard Class,Consumer,West Palm Beach,Florida,South,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784,2016,12,30,4,0,5,18.056,0
9289,Second Class,Home Office,San Francisco,California,West,Office Supplies,Paper,Xerox 1891,48.91,1,0.0,22.9877,2014,4,23,2,0,3,48.91,2
9294,Standard Class,Corporate,Cleveland,Ohio,East,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286,2017,5,28,6,1,4,4.624,1
9303,Second Class,Corporate,Mcallen,Texas,Central,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432,2015,4,18,5,1,4,5.184,1
9318,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1977,13.36,2,0.0,6.4128,2017,7,20,3,0,5,6.68,1
9323,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1909,211.04,8,0.0,97.0784,2017,9,23,5,1,6,26.38,0
9339,Second Class,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1917,146.73,3,0.0,68.9631,2014,10,19,6,1,3,48.91,2
9353,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128,2017,9,24,6,1,2,3.808,1
9354,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,Paper,Xerox 207,19.44,3,0.0,9.3312,2015,12,1,1,0,4,6.48,1
9356,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,2015,12,1,1,0,4,9.27,1
9365,First Class,Consumer,Saint Charles,Missouri,Central,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644,2014,8,22,4,0,3,5.78,1
9368,First Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,2016,4,7,3,0,2,18.97,0
9379,Second Class,Consumer,Tampa,Florida,South,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348,2014,12,23,1,0,4,15.176,1
9384,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 226,25.92,4,0.0,12.4416,2017,8,11,4,0,5,6.48,1
9386,Standard Class,Consumer,Burlington,Vermont,East,Office Supplies,Paper,Xerox 191,79.92,4,0.0,37.5624,2017,1,19,3,0,4,19.98,0
9387,Standard Class,Consumer,Burlington,Vermont,East,Office Supplies,Paper,Xerox 1881,12.28,1,0.0,5.7716,2017,1,19,3,0,4,12.28,1
9406,First Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,2014,3,14,4,0,3,4.224,1
9415,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1903,17.94,3,0.0,8.7906,2015,10,18,6,1,4,5.98,1
9417,Standard Class,Home Office,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 2,10.368,2,0.2,3.6288,2014,10,27,0,0,5,5.184,1
9418,Standard Class,Home Office,Fayetteville,North Carolina,South,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338,2014,10,27,0,0,5,3.984,1
9433,Standard Class,Consumer,Peoria,Arizona,West,Office Supplies,Paper,Xerox 21,36.288,7,0.2,12.7008,2015,8,17,0,0,6,5.183999999999999,1
9437,Standard Class,Consumer,Oceanside,California,West,Office Supplies,Paper,Xerox 201,12.96,2,0.0,6.2208,2017,5,26,4,0,5,6.48,1
9440,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.7252,2014,5,25,6,1,4,7.31,1
9446,Standard Class,Consumer,Lawrence,Indiana,Central,Office Supplies,Paper,Xerox 1895,35.88,6,0.0,16.146,2016,9,22,3,0,6,5.98,1
9460,Second Class,Home Office,New York City,New York,East,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0.0,17.22,2014,11,17,0,0,5,11.479999999999999,1
9468,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 202,12.96,2,0.0,6.2208,2017,11,5,6,1,5,6.48,1
9469,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.2608,2017,11,5,6,1,5,55.48,2
9475,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1988,173.488,7,0.2,54.215,2015,5,31,6,1,5,24.784,0
9485,Second Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1962,30.816,9,0.2,9.63,2016,12,2,4,0,2,3.424,1
9497,First Class,Home Office,Greenwood,Indiana,Central,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,0.0,2.0286,2017,11,5,6,1,2,4.41,1
9498,First Class,Home Office,Greenwood,Indiana,Central,Office Supplies,Paper,Easy-staple paper,167.94,3,0.0,82.2906,2017,11,5,6,1,2,55.98,2
9499,First Class,Home Office,Greenwood,Indiana,Central,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10,0.0,31.188,2017,11,5,6,1,2,6.779999999999999,1
9505,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1908,111.96,2,0.0,54.8604,2016,10,14,4,0,4,55.98,2
9514,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 1887,91.056,6,0.2,31.8696,2014,3,14,4,0,4,15.176,1
9522,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 229,15.552,3,0.2,5.4432,2014,12,19,4,0,6,5.184,1
9530,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Paper,Easy-staple paper,52.76,2,0.0,24.2696,2017,7,8,5,1,4,26.38,0
9538,First Class,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,0.0,7.774,2017,9,7,3,0,2,3.38,1
9539,First Class,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 191,39.96,2,0.0,18.7812,2017,9,7,3,0,2,19.98,0
9543,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1906,56.704,2,0.2,19.1376,2015,8,6,3,0,4,28.352,0
9546,Standard Class,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.0,35.6636,2014,10,29,2,0,4,37.94,2
9547,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1900,6.848,2,0.2,2.14,2016,6,18,5,1,2,3.424,1
9556,Second Class,Home Office,Concord,New Hampshire,East,Office Supplies,Paper,Xerox 1935,184.66,7,0.0,84.9436,2015,12,3,3,0,2,26.38,0
9564,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,2015,6,1,0,0,7,5.88,1
9585,First Class,Corporate,Miami,Florida,South,Office Supplies,Paper,Xerox 1944,31.008,1,0.2,11.2404,2016,8,26,4,0,2,31.008,0
9589,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,2014,5,11,6,1,4,5.824000000000001,1
9593,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1980,8.56,2,0.0,3.852,2017,9,14,3,0,5,4.28,1
9594,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1987,11.56,2,0.0,5.6644,2017,9,14,3,0,5,5.78,1
9600,Second Class,Corporate,Mansfield,Texas,Central,Office Supplies,Paper,Xerox 1997,41.472,8,0.2,14.5152,2017,5,8,0,0,3,5.184,1
9601,Standard Class,Consumer,Jonesboro,Arkansas,South,Office Supplies,Paper,Xerox 1886,239.5,5,0.0,114.96,2016,9,4,6,1,5,47.9,2
9607,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6,0.0,9.936,2017,12,5,1,0,3,3.6,1
9622,Standard Class,Home Office,Lancaster,Ohio,East,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,2014,9,26,4,0,4,8.224,1
9626,First Class,Corporate,Lubbock,Texas,Central,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524,2017,9,23,5,1,2,4.624,1
9628,Standard Class,Consumer,Newark,Ohio,East,Office Supplies,Paper,Xerox 1923,37.408,7,0.2,13.0928,2014,1,13,0,0,5,5.344,1
9638,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644,2017,11,12,6,1,3,5.78,1
9664,Same Day,Corporate,Riverside,California,West,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208,2015,12,7,0,0,0,6.48,1
9672,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1952,7.968,2,0.2,2.6892,2016,12,23,4,0,5,3.984,1
9682,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1996,38.88,6,0.0,18.6624,2017,12,13,2,0,5,6.48,1
9684,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,2017,12,13,2,0,5,6.48,1
9688,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Paper,Xerox 230,32.4,5,0.0,15.552,2017,6,20,1,0,7,6.4799999999999995,1
9693,Second Class,Home Office,San Francisco,California,West,Office Supplies,Paper,Array Memo Cubes,31.08,6,0.0,15.2292,2017,9,24,6,1,4,5.18,1
9698,Standard Class,Consumer,Inglewood,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301,2017,12,15,4,0,4,7.609999999999999,1
9702,Standard Class,Home Office,Wilmington,Delaware,East,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,0.0,5.5392,2017,7,31,0,0,4,11.54,1
9733,Standard Class,Corporate,Hampton,Virginia,South,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0.0,9.2552,2014,8,20,2,0,5,10.06,1
9735,Second Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845,2014,11,19,2,0,3,5.88,1
9758,Second Class,Consumer,Richmond,Virginia,South,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0.0,8.1144,2017,3,27,0,0,2,4.41,1
9766,Standard Class,Consumer,Middletown,Connecticut,East,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0.0,3.501,2017,2,28,1,0,6,7.78,1
9768,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,0.0,25.02,2017,12,7,3,0,7,8.34,1
9770,Standard Class,Home Office,Hialeah,Florida,South,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,0.2,3.4216,2016,11,24,3,0,6,2.632,1
9772,Same Day,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1925,123.92,5,0.2,38.725,2016,7,3,6,1,0,24.784,0
9782,Second Class,Corporate,Paterson,New Jersey,East,Office Supplies,Paper,Xerox 1889,274.8,5,0.0,134.652,2015,5,31,6,1,2,54.96,2
9793,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4 x 11",4.832,1,0.2,1.6308,2014,5,21,2,0,2,4.832,1
9809,Second Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,Xerox 1995,25.92,5,0.2,9.072,2014,11,7,4,0,4,5.184,1
9811,First Class,Consumer,East Orange,New Jersey,East,Office Supplies,Paper,Xerox 215,25.92,4,0.0,12.4416,2016,11,27,6,1,3,6.48,1
9813,First Class,Consumer,East Orange,New Jersey,East,Office Supplies,Paper,Xerox 1945,204.95,5,0.0,100.4255,2016,11,27,6,1,3,40.989999999999995,2
9815,Standard Class,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,Xerox 1951,173.488,7,0.2,54.215,2015,6,8,0,0,4,24.784,0
9820,Standard Class,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,Xerox 1963,42.24,10,0.2,13.2,2015,6,8,0,0,4,4.224,1
9823,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1925,92.94,3,0.0,41.823,2014,8,15,4,0,4,30.98,0
9832,Second Class,Consumer,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1949,3.984,1,0.2,1.4442,2014,5,18,6,1,4,3.984,1
9836,Standard Class,Consumer,Long Beach,California,West,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,5,0.0,5.123,2016,9,25,6,1,6,2.18,1
9852,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0.0,6.0168,2016,5,2,0,0,4,6.54,1
9855,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1907,24.56,2,0.0,11.5432,2017,6,19,0,0,4,12.28,1
9856,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6,0.0,20.9664,2014,11,6,3,0,5,7.28,1
9863,Standard Class,Home Office,Richmond,Indiana,Central,Office Supplies,Paper,Xerox 188,11.34,1,0.0,5.5566,2017,1,14,5,1,6,11.34,1
9873,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 221,6.48,1,0.0,3.1104,2016,12,10,5,1,4,6.48,1
9880,First Class,Home Office,Cleveland,Ohio,East,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,2015,5,29,4,0,2,28.352,0
9887,First Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1952,9.96,2,0.0,4.6812,2017,10,12,3,0,3,4.98,1
9890,Second Class,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,2,0.0,9.6914,2016,7,25,0,0,3,10.31,1
9896,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1892,62.016,2,0.2,22.4808,2014,6,17,1,0,3,31.008,0
9902,Standard Class,Consumer,Louisville,Colorado,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.672,1,0.2,2.085,2017,8,21,0,0,4,6.672,1
9910,First Class,Corporate,Anaheim,California,West,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656,2015,9,13,6,1,2,104.85,3
9914,Second Class,Consumer,Marion,Iowa,Central,Office Supplies,Paper,Xerox 1997,12.96,2,0.0,6.2208,2017,1,29,6,1,2,6.48,1
9915,Second Class,Consumer,Marion,Iowa,Central,Office Supplies,Paper,Xerox 1887,94.85,5,0.0,45.528,2017,1,29,6,1,2,18.97,0
9932,Standard Class,Consumer,San Bernardino,California,West,Office Supplies,Paper,Xerox 1900,29.96,7,0.0,13.482,2015,11,13,4,0,4,4.28,1
9945,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1971,3.424,1,0.2,1.07,2014,3,2,6,1,4,3.424,1
9953,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 23,6.48,1,0.0,3.1104,2015,12,14,0,0,2,6.48,1
9956,Standard Class,Home Office,New Rochelle,New York,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.0,21.7845,2014,11,11,1,0,6,9.27,1
9957,Standard Class,Home Office,New Rochelle,New York,East,Office Supplies,Paper,Xerox 1882,223.92,4,0.0,109.7208,2014,11,11,1,0,6,55.98,2
9961,First Class,Home Office,Houston,Texas,Central,Office Supplies,Paper,Xerox 1919,65.584,2,0.2,23.7742,2015,3,19,3,0,3,32.792,0
9963,Same Day,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,0.2,3.6288,2015,7,26,6,1,0,5.184,1
9965,Second Class,Corporate,Newark,Delaware,East,Office Supplies,Paper,Easy-staple paper,4.98,1,0.0,2.3406,2016,12,5,0,0,5,4.98,1
9975,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 1977,13.36,2,0.0,6.4128,2016,12,6,1,0,4,6.68,1
9982,Standard Class,Consumer,Grand Rapids,Michigan,Central,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",35.56,7,0.0,16.7132,2016,9,22,3,0,6,5.08,1
9992,Standard Class,Consumer,Costa Mesa,California,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4,0.0,13.32,2017,2,26,6,1,5,7.4,1
26,Second Class,Consumer,Los Angeles,California,West,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0.0,11.7741,2016,1,16,5,1,4,30.189999999999998,0
44,First Class,Corporate,Eagan,Minnesota,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0.0,19.7714,2016,3,11,4,0,2,22.99,0
47,Standard Class,Consumer,Dover,Delaware,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.95,2016,6,20,0,0,5,15.0,0
59,First Class,Consumer,Troy,New York,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30.0,2,0.0,3.3,2016,6,17,4,0,1,15.0,0
62,Standard Class,Consumer,Los Angeles,California,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,2,0.0,6.1512,2015,11,24,1,0,6,6.99,0
86,Standard Class,Consumer,Rochester,Minnesota,Central,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,2017,10,26,3,0,7,19.99,0
100,Standard Class,Home Office,Chicago,Illinois,Central,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2016,8,29,0,0,4,31.992,0
103,Standard Class,Consumer,Aurora,Colorado,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2015,11,13,4,0,4,39.815999999999995,0
106,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2017,11,23,3,0,5,9.264,0
109,Standard Class,Home Office,Orland Park,Illinois,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,2015,10,15,3,0,5,67.99199999999999,0
